naics_code,end_use,scenario,net_electricity_demand,residual_fuel_oil,distillate_fuel_oil_and_diesel_fuel,nat_gas,hgl_excluding_ng,coal_excluding_coke_and_breeze
326,Facility Lighting,Differential,4.29,0,0,0,0,0
326,Other Facility Support,Differential,1.65,0,0,0.33,0,0
326,Onsite Transportation,Differential,0.66,0,0,0,0.66,0
326,Conventional Electricity Generation,Differential,0,0,0,0,0,0
326,Other Nonprocess Use,Differential,0,0,0,0,0,0
326,End Use Not Reported,Differential,0,0,0,0,0,0
327,TOTAL FUEL CONSUMPTION,Differential,8.91,0,5.61,16.17,0.66,5.61
327,Conventional Boiler Use,Differential,0,0,0,0.66,0,0
327,CHP and/or Cogeneration Process,Differential,0,0,0,2.97,0,0
327,Process Heating,Differential,0.66,0,0,8.58,0,0
327,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
327,Machine Drive,Differential,4.62,0,1.98,0.99,0,0
327,Electro-Chemical Processes,Differential,0.66,0,0,0,0,0
327,Other Process Use,Differential,1.65,0,0,0,0,-0.33
327,Facility HVAC (f),Differential,0.66,0,0,2.64,0,0
327,Facility Lighting,Differential,0.66,0,0,0,0,0
327,Other Facility Support,Differential,0.66,0,0,0.66,0,0
327,Onsite Transportation,Differential,0,0,1.98,0,0.33,0
327,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327,Other Nonprocess Use,Differential,0.33,0,0,0.33,0,0
327,End Use Not Reported,Differential,0.33,0,0,0.33,0,0
327120,TOTAL FUEL CONSUMPTION,Differential,1.98,0,0,11.88,0,0.99
327120,Conventional Boiler Use,Differential,0,0,0,0,0,0
327120,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327120,Process Heating,Differential,0.33,0,0,11.22,0,0.66
327120,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
327120,Machine Drive,Differential,1.32,0,0,0,0,0
327120,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327120,Other Process Use,Differential,0,0,0,0,0,0.33
327120,Facility HVAC (f),Differential,0,0,0,0.33,0,0
327120,Facility Lighting,Differential,0,0,0,0,0,0
327120,Other Facility Support,Differential,0,0,0,0,0,0
327120,Onsite Transportation,Differential,0,0,0,0,0,0
327120,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327120,Other Nonprocess Use,Differential,0,0,0,0,0,0
327120,End Use Not Reported,Differential,0,0,0,0,0,0
327211,TOTAL FUEL CONSUMPTION,Differential,1.65,0,0,13.53,0,0
327211,Conventional Boiler Use,Differential,0,0,0,0,0,0
327211,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327211,Process Heating,Differential,0.66,0,0,12.87,0,0
327211,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
327211,Machine Drive,Differential,0.33,0,0,0,0,0
327211,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327211,Other Process Use,Differential,0,0,0,0,0,0
327211,Facility HVAC (f),Differential,0,0,0,0.33,0,0
327211,Facility Lighting,Differential,0,0,0,0,0,0
327211,Other Facility Support,Differential,0,0,0,0,0,0
327211,Onsite Transportation,Differential,0,0,0,0,0,0
327211,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327211,Other Nonprocess Use,Differential,0,0,0,0,0,0
327211,End Use Not Reported,Differential,0,0,0,0,0,0
327212,TOTAL FUEL CONSUMPTION,Differential,2.31,0,0,7.26,0,0
327212,Conventional Boiler Use,Differential,0,0,0,0,0,0
327212,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327212,Process Heating,Differential,0.99,0,0,6.6,0,0
327212,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
327212,Machine Drive,Differential,0.66,0,0,0.33,0,0
327212,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327212,Other Process Use,Differential,0,0,0,0,0,0
327212,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
327212,Facility Lighting,Differential,0,0,0,0,0,0
327212,Other Facility Support,Differential,0,0,0,0,0,0
327212,Onsite Transportation,Differential,0,0,0,0,0,0
327212,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327212,Other Nonprocess Use,Differential,0,0,0,0,0,0
327212,End Use Not Reported,Differential,0,0,0,0,0,0
327213,TOTAL FUEL CONSUMPTION,Differential,3.96,0,0,13.86,0,0
327213,Conventional Boiler Use,Differential,0,0,0,0,0,0
327213,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327213,Process Heating,Differential,1.32,0,0,12.21,0,0
327213,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
327213,Machine Drive,Differential,1.65,0,0,0.66,0,0
327213,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327213,Other Process Use,Differential,0,0,0,0,0,0
327213,Facility HVAC (f),Differential,0.33,0,0,0.66,0,0
327213,Facility Lighting,Differential,0.33,0,0,0,0,0
327213,Other Facility Support,Differential,0,0,0,0,0,0
327213,Onsite Transportation,Differential,0,0,0,0,0,0
327213,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327213,Other Nonprocess Use,Differential,0,0,0,0,0,0
327213,End Use Not Reported,Differential,0,0,0,0,0,0
327215,TOTAL FUEL CONSUMPTION,Differential,4.29,0,0,2.64,0,0
327215,Conventional Boiler Use,Differential,0,0,0,0,0,0
327215,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327215,Process Heating,Differential,1.65,0,0,1.65,0,0
327215,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
327215,Machine Drive,Differential,0.99,0,0,0,0,0
327215,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327215,Other Process Use,Differential,0.33,0,0,0,0,0
327215,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
327215,Facility Lighting,Differential,0.33,0,0,0,0,0
327215,Other Facility Support,Differential,0,0,0,0,0,0
327215,Onsite Transportation,Differential,0,0,0,0,0,0
327215,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327215,Other Nonprocess Use,Differential,0,0,0,0,0,0
327215,End Use Not Reported,Differential,0,0,0,0,0,0
327310,TOTAL FUEL CONSUMPTION,Differential,12.87,0,0.33,19.14,0,34.98
327310,Conventional Boiler Use,Differential,0,0,0,0,0,0
327310,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327310,Process Heating,Differential,1.32,0,0,11.88,0,29.37
327310,Process Cooling and Refrigeration,Differential,0.66,0,0,0.99,0,0.99
327310,Machine Drive,Differential,9.9,0,0,5.61,0,4.62
327310,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
327310,Other Process Use,Differential,0.33,0,0,0,0,0
327310,Facility HVAC (f),Differential,0.33,0,0,0,0,0
327310,Facility Lighting,Differential,0.33,0,0,0,0,0
327310,Other Facility Support,Differential,0,0,0,0,0,0
327310,Onsite Transportation,Differential,0,0,0.33,0,0,0
327310,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327310,Other Nonprocess Use,Differential,0,0,0,0,0,0
327310,End Use Not Reported,Differential,0,0,0,0,0,0
327410,TOTAL FUEL CONSUMPTION,Differential,1.65,0,0.33,5.94,0,20.79
327410,Conventional Boiler Use,Differential,0,0,0,0,0,0
327410,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327410,Process Heating,Differential,0.33,0,0,5.94,0,20.79
327410,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
327410,Machine Drive,Differential,0.99,0,0,0.33,0,0
327410,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327410,Other Process Use,Differential,0,0,0,0,0,0
327410,Facility HVAC (f),Differential,0,0,0,0,0,0
327410,Facility Lighting,Differential,0,0,0,0,0,0
327410,Other Facility Support,Differential,0,0,0,0,0,0
327410,Onsite Transportation,Differential,0,0,0.33,0,0,0
327410,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327410,Other Nonprocess Use,Differential,0,0,0,0,0,0
327410,End Use Not Reported,Differential,0,0,0,0,0,0
327420,TOTAL FUEL CONSUMPTION,Differential,1.65,0,0.33,17.16,0,0
327420,Conventional Boiler Use,Differential,0,0,0,0,0,0
327420,CHP and/or Cogeneration Process,Differential,0,0,0,0.33,0,0
327420,Process Heating,Differential,0,0,0,16.17,0,0
327420,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
327420,Machine Drive,Differential,1.32,0,0,0.33,0,0
327420,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327420,Other Process Use,Differential,0,0,0,0,0,0
327420,Facility HVAC (f),Differential,0,0,0,0.33,0,0
327420,Facility Lighting,Differential,0,0,0,0,0,0
327420,Other Facility Support,Differential,0,0,0,0,0,0
327420,Onsite Transportation,Differential,0,0,0.33,0,0,0
327420,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327420,Other Nonprocess Use,Differential,0,0,0,0,0,0
327420,End Use Not Reported,Differential,0,0,0,0,0,0
327993,TOTAL FUEL CONSUMPTION,Differential,3.63,0,0,7.26,0,0
327993,Conventional Boiler Use,Differential,0,0,0,0,0,0
327993,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
327993,Process Heating,Differential,1.32,0,0,6.27,0,0
327993,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
327993,Machine Drive,Differential,1.65,0,0,0,0,0
327993,Electro-Chemical Processes,Differential,0,0,0,0,0,0
327993,Other Process Use,Differential,0,0,0,0,0,0
327993,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
327993,Facility Lighting,Differential,0.33,0,0,0,0,0
327993,Other Facility Support,Differential,0,0,0,0,0,0
327993,Onsite Transportation,Differential,0,0,0,0,0,0
327993,Conventional Electricity Generation,Differential,0,0,0,0,0,0
327993,Other Nonprocess Use,Differential,0,0,0,0,0,0
327993,End Use Not Reported,Differential,0,0,0,0,0,0
331,TOTAL FUEL CONSUMPTION,Differential,0,0,0.33,0.33,0,0
331,Conventional Boiler Use,Differential,0,0,0,0,0,0
331,CHP and/or Cogeneration Process,Differential,0,0,0,-0.33,0,0
331,Process Heating,Differential,0.33,0,0,0.33,0.33,0
331,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
331,Machine Drive,Differential,-0.33,0,0.33,0,0,0
331,Electro-Chemical Processes,Differential,0,0,0,0,0,0
331,Other Process Use,Differential,0,0,0,0,0,0
331,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
331,Facility Lighting,Differential,0,0,0,0,0,0
331,Other Facility Support,Differential,0,0,0,0.33,0,0
331,Onsite Transportation,Differential,0.33,0,0,0,0.33,0
331,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331,Other Nonprocess Use,Differential,0,0,0,0,0,0
331,End Use Not Reported,Differential,0,0,0,0,0,0
331110,TOTAL FUEL CONSUMPTION,Differential,67.98,0,1.32,135.63,0,8.58
331110,Conventional Boiler Use,Differential,0.33,0,0,5.28,0,0
331110,CHP and/or Cogeneration Process,Differential,0,0,0,8.25,0,0
331110,Process Heating,Differential,30.03,0,0,103.62,0,2.31
331110,Process Cooling and Refrigeration,Differential,1.65,0,0,0.99,0,0
331110,Machine Drive,Differential,24.42,0,0,0.33,0,0
331110,Electro-Chemical Processes,Differential,3.3,0,0,0,0,0
331110,Other Process Use,Differential,3.63,0,0,10.23,0,6.6
331110,Facility HVAC (f),Differential,1.65,0,0,4.95,0,0
331110,Facility Lighting,Differential,2.31,0,0,0,0,0
331110,Other Facility Support,Differential,0.66,0,0,0.33,0,0
331110,Onsite Transportation,Differential,0,0,1.32,0,0,0
331110,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331110,Other Nonprocess Use,Differential,0,0,0,0.66,0,0
331110,End Use Not Reported,Differential,0,0,0,0.33,0,0
3312,TOTAL FUEL CONSUMPTION,Differential,7.92,0,0,8.25,0,0
3312,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
3312,CHP and/or Cogeneration Process,Differential,0,0,0,0.66,0,0
3312,Process Heating,Differential,1.65,0,0,5.94,0,0
3312,Process Cooling and Refrigeration,Differential,0.66,0,0,0,0,0
3312,Machine Drive,Differential,3.3,0,0,0.33,0,0
3312,Electro-Chemical Processes,Differential,0.66,0,0,0,0,0
3312,Other Process Use,Differential,0,0,0,0.33,0,0
3312,Facility HVAC (f),Differential,0.33,0,0,0.99,0,0
3312,Facility Lighting,Differential,0.33,0,0,0,0,0
3312,Other Facility Support,Differential,0,0,0,0,0,0
3312,Onsite Transportation,Differential,0,0,0,0,0,0
3312,Conventional Electricity Generation,Differential,0,0,0,0,0,0
3312,Other Nonprocess Use,Differential,0,0,0,0,0,0
3312,End Use Not Reported,Differential,0,0,0,0,0,0
3313,TOTAL FUEL CONSUMPTION,Differential,24.42,0,0.33,8.91,0.33,0
3313,Conventional Boiler Use,Differential,0.33,0,0,0.33,0,0
3313,CHP and/or Cogeneration Process,Differential,0,0,0,4.29,0,0
3313,Process Heating,Differential,0.33,0,0,2.97,0,0
3313,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
3313,Machine Drive,Differential,0.99,0,0,0,0,0
3313,Electro-Chemical Processes,Differential,22.11,0,0,0,0,0
3313,Other Process Use,Differential,0.33,0,0,0,0,0
3313,Facility HVAC (f),Differential,0.33,0,0,1.32,0,0
3313,Facility Lighting,Differential,0.33,0,0,0,0,0
3313,Other Facility Support,Differential,0.66,0,0,0.33,0,0
3313,Onsite Transportation,Differential,0,0,0.33,0,0,0
3313,Conventional Electricity Generation,Differential,0,0,0,0,0,0
3313,Other Nonprocess Use,Differential,0.33,0,0,0,0,0
3313,End Use Not Reported,Differential,0,0,0,0.33,0,0
331314,TOTAL FUEL CONSUMPTION,Differential,0.99,0,0,5.94,0,0
331314,Conventional Boiler Use,Differential,0,0,0,0,0,0
331314,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
331314,Process Heating,Differential,0,0,0,5.61,0,0
331314,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
331314,Machine Drive,Differential,0.66,0,0,0,0,0
331314,Electro-Chemical Processes,Differential,0,0,0,0,0,0
331314,Other Process Use,Differential,0,0,0,0,0,0
331314,Facility HVAC (f),Differential,0,0,0,0.33,0,0
331314,Facility Lighting,Differential,0,0,0,0,0,0
331314,Other Facility Support,Differential,0,0,0,0,0,0
331314,Onsite Transportation,Differential,0,0,0,0,0,0
331314,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331314,Other Nonprocess Use,Differential,0,0,0,0,0,0
331314,End Use Not Reported,Differential,0,0,0,0,0,0
331315,TOTAL FUEL CONSUMPTION,Differential,5.94,0,0,17.82,0,0
331315,Conventional Boiler Use,Differential,0,0,0,0,0,0
331315,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
331315,Process Heating,Differential,0.66,0,0,16.5,0,0
331315,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
331315,Machine Drive,Differential,4.29,0,0,0,0,0
331315,Electro-Chemical Processes,Differential,0,0,0,0,0,0
331315,Other Process Use,Differential,0,0,0,0.66,0,0
331315,Facility HVAC (f),Differential,0.33,0,0,0.66,0,0
331315,Facility Lighting,Differential,0.33,0,0,0,0,0
331315,Other Facility Support,Differential,0,0,0,0,0,0
331315,Onsite Transportation,Differential,0,0,0,0,0,0
331315,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331315,Other Nonprocess Use,Differential,0,0,0,0,0,0
331315,End Use Not Reported,Differential,0,0,0,0,0,0
331318,TOTAL FUEL CONSUMPTION,Differential,2.31,0,0,5.61,0,0
331318,Conventional Boiler Use,Differential,0,0,0,0,0,0
331318,CHP and/or Cogeneration Process,Differential,0,0,0,0.33,0,0
331318,Process Heating,Differential,0.33,0,0,4.62,0,0
331318,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
331318,Machine Drive,Differential,0.99,0,0,0.33,0,0
331318,Electro-Chemical Processes,Differential,0,0,0,0,0,0
331318,Other Process Use,Differential,0,0,0,0,0,0
331318,Facility HVAC (f),Differential,0,0,0,0.33,0,0
331318,Facility Lighting,Differential,0.33,0,0,0,0,0
331318,Other Facility Support,Differential,0,0,0,0,0,0
331318,Onsite Transportation,Differential,0,0,0,0,0,0
331318,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331318,Other Nonprocess Use,Differential,0,0,0,0,0,0
331318,End Use Not Reported,Differential,0,0,0,0,0,0
3314,TOTAL FUEL CONSUMPTION,Differential,5.94,0,0,8.58,0.33,0
3314,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
3314,CHP and/or Cogeneration Process,Differential,0,0,0,0.66,0,0
3314,Process Heating,Differential,1.65,0,0,6.27,0,0
3314,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
3314,Machine Drive,Differential,2.31,0,0,0,0,0
3314,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
3314,Other Process Use,Differential,0.66,0,0,0,0,0
3314,Facility HVAC (f),Differential,0.33,0,0,0.99,0,0
3314,Facility Lighting,Differential,0.33,0,0,0,0,0
3314,Other Facility Support,Differential,0,0,0,0,0,0
3314,Onsite Transportation,Differential,0,0,0,0,0,0
3314,Conventional Electricity Generation,Differential,0,0,0,0,0,0
3314,Other Nonprocess Use,Differential,0,0,0,0,0,0
3314,End Use Not Reported,Differential,0,0,0,0,0,0
331410,TOTAL FUEL CONSUMPTION,Differential,8.91,0,0,5.28,0,0
331410,Conventional Boiler Use,Differential,0,0,0,0.66,0,0
331410,CHP and/or Cogeneration Process,Differential,0,0,0,1.32,0,0
331410,Process Heating,Differential,2.64,0,0,2.97,0,0
331410,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
331410,Machine Drive,Differential,0.99,0,0,0,0,0
331410,Electro-Chemical Processes,Differential,3.63,0,0,0,0,0
331410,Other Process Use,Differential,0.66,0,0,0,0,0
331410,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
331410,Facility Lighting,Differential,0.33,0,0,0,0,0
331410,Other Facility Support,Differential,0,0,0,0,0,0
331410,Onsite Transportation,Differential,0,0,0,0,0,0
331410,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331410,Other Nonprocess Use,Differential,0,0,0,0,0,0
331410,End Use Not Reported,Differential,0,0,0,0,0,0
3315,TOTAL FUEL CONSUMPTION,Differential,2.97,0,0,3.63,0.33,0
3315,Conventional Boiler Use,Differential,0,0,0,0,0,0
3315,CHP and/or Cogeneration Process,Differential,0,0,0,0.33,0,0
3315,Process Heating,Differential,1.65,0,0,2.97,0,0
3315,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
3315,Machine Drive,Differential,0.99,0,0,0,0,0
3315,Electro-Chemical Processes,Differential,0,0,0,0,0,0
3315,Other Process Use,Differential,0.33,0,0,0.66,0,0
3315,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
3315,Facility Lighting,Differential,0.33,0,0,0,0,0
3315,Other Facility Support,Differential,0.33,0,0,0,0,0
3315,Onsite Transportation,Differential,0,0,0,0,0,0
3315,Conventional Electricity Generation,Differential,0,0,0,0,0,0
3315,Other Nonprocess Use,Differential,0,0,0,0,0,0
3315,End Use Not Reported,Differential,0.33,0,0,0,0,0
331511,TOTAL FUEL CONSUMPTION,Differential,5.94,0,0,3.96,0,0
331511,Conventional Boiler Use,Differential,0,0,0,0,0,0
331511,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
331511,Process Heating,Differential,2.64,0,0,1.98,0,0
331511,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
331511,Machine Drive,Differential,1.65,0,0,0.33,0,0
331511,Electro-Chemical Processes,Differential,0,0,0,0,0,0
331511,Other Process Use,Differential,0.33,0,0,0,0,0
331511,Facility HVAC (f),Differential,0.33,0,0,1.65,0,0
331511,Facility Lighting,Differential,0.33,0,0,0,0,0
331511,Other Facility Support,Differential,0,0,0,0,0,0
331511,Onsite Transportation,Differential,0,0,0,0,0,0
331511,Conventional Electricity Generation,Differential,0,0,0,0,0,0
331511,Other Nonprocess Use,Differential,0,0,0,0,0,0
331511,End Use Not Reported,Differential,0,0,0,0,0,0
331523,TOTAL FUEL CONSUMPTION,Differential,2.31,0,0,4.95,0,0
331523,Conventional Boiler Use,Differential,0,0,0,0,0,0
331523,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
331523,Process Heating,Differential,0.66,0,0,3.3,0,0
331523,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
331523,Machine Drive,Differential,0.99,0,0,0.33,0,0
